==13712== NVPROF is profiling process 13712, command: ./main
==13712== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13712== Profiling application: ./main
==13712== Profiling result:
==13712== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_read_throughput","Device Memory Read Throughput",0.000000B/s,788.115360MB/s,19.851333MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_write_throughput","Device Memory Write Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_utilization","Device Memory Utilization","Idle (0)","Low (1)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,2304,57
"NVIDIA GeForce GTX 1080 Ti (0)","dBinaryCrossEntropyCost(float*, float*, float*, int)",40,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_per_warp","Instructions per warp",83.000000,150.000000,116.500000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"warp_execution_efficiency","Warp Execution Efficiency",31.634615%,91.925394%,61.780005%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",30.753205%,87.581094%,59.167149%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_replay_overhead","Instruction Replay Overhead",0.020000,0.036145,0.028110
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gld_transactions_per_request","Global Load Transactions Per Request",7.694830,14.426923,11.060876
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gst_transactions_per_request","Global Store Transactions Per Request",1.000000,7.096154,4.048077
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gld_transactions","Global Load Transactions",6102,7502,6802
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gst_transactions","Global Store Transactions",13,738,375
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_read_transactions","L2 Read Transactions",712,1741,1088
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_write_transactions","L2 Write Transactions",26,751,388
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gld_requested_throughput","Requested Global Load Throughput",3.421636GB/s,3.592985GB/s,3.493791GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gst_requested_throughput","Requested Global Store Throughput",102.960790MB/s,3.891320GB/s,1.754536GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gld_throughput","Global Load Throughput",6.223129GB/s,7.879799GB/s,7.194730GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gst_throughput","Global Store Throughput",107.079221MB/s,7.658118GB/s,3.400404GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"tex_cache_hit_rate","Unified Cache Hit Rate",36.387097%,48.419048%,42.403072%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"tex_cache_throughput","Unified Cache Throughput",12.266813GB/s,19.456600GB/s,15.394640GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",6.223129GB/s,7.879799GB/s,7.194730GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",107.079221MB/s,7.658118GB/s,3.400404GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_read_throughput","L2 Throughput (Reads)",7.192967GB/s,14.087929GB/s,9.855772GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_write_throughput","L2 Throughput (Writes)",214.158442MB/s,7.793017GB/s,3.518128GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_write_throughput","System Memory Write Throughput",41.184316MB/s,53.129488MB/s,46.364743MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gld_efficiency","Global Memory Load Efficiency",43.717883%,56.209416%,49.963649%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"gst_efficiency","Global Memory Store Efficiency",50.813008%,96.153846%,73.483427%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"tex_cache_transactions","Unified Cache Transactions",1525,1875,1700
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_sp","Floating Point Operations(Single Precision)",6100,15000,10550
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",100,3000,1550
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",3000,6000,4500
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_executed","Instructions Executed",3900,8632,6266
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_issued","Instructions Issued",3978,8944,6461
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",3.793842%,49.882739%,14.662153%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",8.709980%,27.106043%,18.156217%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_memory_dependency","Issue Stall Reasons (Data Request)",23.459233%,48.247099%,38.140281%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_other","Issue Stall Reasons (Other)",1.461433%,10.892784%,3.730772%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",13.688144%,34.938324%,24.274671%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.158121%,0.306414%,0.241075%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_fp_32","FP Instructions(Single)",3100,9000,6050
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_integer","Integer Instructions",19256,146624,82940
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_bit_convert","Bit-Convert Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_control","Control-Flow Instructions",932,9328,5130
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_compute_ld_st","Load/Store Instructions",6200,18000,12100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_misc","Misc Instructions",8892,58968,33930
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"issue_slots","Issue Slots",3094,8424,5759
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"cf_issued","Issued Control-Flow Instructions",182,728,455
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"cf_executed","Executed Control-Flow Instructions",182,728,455
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"ldst_issued","Issued Load/Store Instructions",1654,2666,2160
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"ldst_executed","Executed Load/Store Instructions",910,1040,975
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"atomic_transactions","Atomic Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",616,973,794
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.361989%,1.277953%,0.794831%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",13,738,375
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerForward(float*, float*, float*, float*, int, int, int, int)",82,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
